Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName
0 days 02:09:28.793000,RUS,63,0 days 00:01:11.143000,59.0,3.0,,,0 days 00:00:17.270000,0 days 00:00:32.040000,0 days 00:00:21.833000,0 days 02:08:34.977000,0 days 02:09:07.017000,0 days 02:09:28.850000,306.0,207.0,289.0,300.0,False,HARD,16.0,True,Mercedes,0 days 02:08:17.650000,2026-06-28 14:14:29.726,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:10:40.154000,RUS,63,0 days 00:01:11.361000,60.0,3.0,,,0 days 00:00:17.411000,0 days 00:00:32.115000,0 days 00:00:21.835000,0 days 02:09:46.261000,0 days 02:10:18.376000,0 days 02:10:40.211000,301.0,207.0,289.0,299.0,False,HARD,17.0,True,Mercedes,0 days 02:09:28.793000,2026-06-28 14:15:40.869,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:11:51.267000,RUS,63,0 days 00:01:11.113000,61.0,3.0,,,0 days 00:00:17.254000,0 days 00:00:32.049000,0 days 00:00:21.810000,0 days 02:10:57.465000,0 days 02:11:29.514000,0 days 02:11:51.324000,307.0,207.0,290.0,302.0,False,HARD,18.0,True,Mercedes,0 days 02:10:40.154000,2026-06-28 14:16:52.230,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:13:02.429000,RUS,63,0 days 00:01:11.162000,62.0,3.0,,,0 days 00:00:17.270000,0 days 00:00:32.120000,0 days 00:00:21.772000,0 days 02:12:08.594000,0 days 02:12:40.714000,0 days 02:13:02.486000,306.0,207.0,292.0,304.0,False,HARD,19.0,True,Mercedes,0 days 02:11:51.267000,2026-06-28 14:18:03.343,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:14:13.497000,RUS,63,0 days 00:01:11.068000,63.0,3.0,,,0 days 00:00:17.221000,0 days 00:00:31.956000,0 days 00:00:21.891000,0 days 02:13:19.707000,0 days 02:13:51.663000,0 days 02:14:13.554000,310.0,207.0,291.0,305.0,False,HARD,20.0,True,Mercedes,0 days 02:13:02.429000,2026-06-28 14:19:14.505,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:15:24.788000,RUS,63,0 days 00:01:11.291000,64.0,3.0,,,0 days 00:00:17.284000,0 days 00:00:32.103000,0 days 00:00:21.904000,0 days 02:14:30.838000,0 days 02:15:02.941000,0 days 02:15:24.845000,311.0,206.0,292.0,304.0,False,HARD,21.0,True,Mercedes,0 days 02:14:13.497000,2026-06-28 14:20:25.573,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:16:36.369000,RUS,63,0 days 00:01:11.581000,65.0,3.0,,,0 days 00:00:17.220000,0 days 00:00:32.318000,0 days 00:00:22.043000,0 days 02:15:42.065000,0 days 02:16:14.383000,0 days 02:16:36.426000,316.0,207.0,292.0,307.0,False,HARD,22.0,True,Mercedes,0 days 02:15:24.788000,2026-06-28 14:21:36.864,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:17:47.984000,RUS,63,0 days 00:01:11.615000,66.0,3.0,,,0 days 00:00:17.189000,0 days 00:00:32.336000,0 days 00:00:22.090000,0 days 02:16:53.615000,0 days 02:17:25.951000,0 days 02:17:48.041000,316.0,205.0,290.0,304.0,False,HARD,23.0,True,Mercedes,0 days 02:16:36.369000,2026-06-28 14:22:48.445,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:18:59.541000,RUS,63,0 days 00:01:11.557000,67.0,3.0,,,0 days 00:00:17.279000,0 days 00:00:32.305000,0 days 00:00:21.973000,0 days 02:18:05.320000,0 days 02:18:37.625000,0 days 02:18:59.598000,309.0,206.0,290.0,303.0,False,HARD,24.0,True,Mercedes,0 days 02:17:47.984000,2026-06-28 14:24:00.060,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:20:11.030000,RUS,63,0 days 00:01:11.489000,68.0,3.0,,,0 days 00:00:17.287000,0 days 00:00:32.217000,0 days 00:00:21.985000,0 days 02:19:16.885000,0 days 02:19:49.102000,0 days 02:20:11.087000,308.0,206.0,291.0,305.0,False,HARD,25.0,True,Mercedes,0 days 02:18:59.541000,2026-06-28 14:25:11.617,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:21:22.455000,RUS,63,0 days 00:01:11.425000,69.0,3.0,,,0 days 00:00:17.249000,0 days 00:00:32.184000,0 days 00:00:21.992000,0 days 02:20:28.336000,0 days 02:21:00.520000,0 days 02:21:22.512000,310.0,207.0,292.0,308.0,False,HARD,26.0,True,Mercedes,0 days 02:20:11.030000,2026-06-28 14:26:23.106,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:22:34.093000,RUS,63,0 days 00:01:11.638000,70.0,3.0,,,0 days 00:00:17.197000,0 days 00:00:32.435000,0 days 00:00:22.006000,0 days 02:21:39.709000,0 days 02:22:12.144000,0 days 02:22:34.150000,320.0,202.0,292.0,313.0,False,HARD,27.0,True,Mercedes,0 days 02:21:22.455000,2026-06-28 14:27:34.531,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:23:45.925000,RUS,63,0 days 00:01:11.832000,71.0,3.0,,,0 days 00:00:17.267000,0 days 00:00:32.461000,0 days 00:00:22.104000,0 days 02:22:51.417000,0 days 02:23:23.878000,0 days 02:23:45.982000,307.0,202.0,287.0,305.0,False,HARD,28.0,True,Mercedes,0 days 02:22:34.093000,2026-06-28 14:28:46.169,1,1.0,False,,False,True,Austrian Grand Prix
0 days 00:58:24.877000,ANT,12,0 days 00:01:16.931000,1.0,1.0,,,,0 days 00:00:33.513000,0 days 00:00:22.318000,,0 days 00:58:02.618000,0 days 00:58:24.964000,304.0,203.0,292.0,310.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:57:07.653000,2026-06-28 13:03:19.729,1,4.0,False,,False,False,Austrian Grand Prix
0 days 00:59:39.093000,ANT,12,0 days 00:01:14.216000,2.0,1.0,,,0 days 00:00:17.866000,0 days 00:00:33.687000,0 days 00:00:22.663000,0 days 00:58:42.769000,0 days 00:59:16.456000,0 days 00:59:39.119000,283.0,204.0,291.0,278.0,False,MEDIUM,2.0,True,Mercedes,0 days 00:58:24.877000,2026-06-28 13:04:36.953,1,5.0,True,TRACK LIMITS AT TURN 1 LAP 2 ,False,True,Austrian Grand Prix
0 days 01:00:51.661000,ANT,12,0 days 00:01:12.568000,3.0,1.0,,,0 days 00:00:17.354000,0 days 00:00:32.791000,0 days 00:00:22.423000,0 days 00:59:56.473000,0 days 01:00:29.264000,0 days 01:00:51.687000,299.0,203.0,288.0,302.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:59:39.093000,2026-06-28 13:05:51.169,1,5.0,False,,False,True,Austrian Grand Prix
0 days 01:02:03.775000,ANT,12,0 days 00:01:12.114000,4.0,1.0,,,0 days 00:00:17.393000,0 days 00:00:32.509000,0 days 00:00:22.212000,0 days 01:01:09.080000,0 days 01:01:41.589000,0 days 01:02:03.801000,307.0,204.0,290.0,302.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:00:51.661000,2026-06-28 13:07:03.737,1,5.0,False,,False,True,Austrian Grand Prix
0 days 01:03:15.943000,ANT,12,0 days 00:01:12.168000,5.0,1.0,,,0 days 00:00:17.236000,0 days 00:00:32.605000,0 days 00:00:22.327000,0 days 01:02:21.037000,0 days 01:02:53.642000,0 days 01:03:15.969000,309.0,203.0,289.0,300.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:02:03.775000,2026-06-28 13:08:15.851,1,5.0,False,,False,True,Austrian Grand Prix
0 days 01:04:28.228000,ANT,12,0 days 00:01:12.285000,6.0,1.0,,,0 days 00:00:17.212000,0 days 00:00:32.760000,0 days 00:00:22.313000,0 days 01:03:33.181000,0 days 01:04:05.941000,0 days 01:04:28.254000,313.0,205.0,283.0,316.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:03:15.943000,2026-06-28 13:09:28.019,1,5.0,False,,False,True,Austrian Grand Prix
0 days 01:05:40.835000,ANT,12,0 days 00:01:12.607000,7.0,1.0,,,0 days 00:00:17.404000,0 days 00:00:32.702000,0 days 00:00:22.501000,0 days 01:04:45.658000,0 days 01:05:18.360000,0 days 01:05:40.861000,309.0,201.0,286.0,314.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:04:28.228000,2026-06-28 13:10:40.304,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:06:52.998000,ANT,12,0 days 00:01:12.163000,8.0,1.0,,,0 days 00:00:17.248000,0 days 00:00:32.688000,0 days 00:00:22.227000,0 days 01:05:58.109000,0 days 01:06:30.797000,0 days 01:06:53.024000,316.0,205.0,285.0,312.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:05:40.835000,2026-06-28 13:11:52.911,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:08:05.266000,ANT,12,0 days 00:01:12.268000,9.0,1.0,,,0 days 00:00:17.476000,0 days 00:00:32.478000,0 days 00:00:22.314000,0 days 01:07:10.500000,0 days 01:07:42.978000,0 days 01:08:05.292000,303.0,203.0,285.0,298.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:06:52.998000,2026-06-28 13:13:05.074,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:09:17.852000,ANT,12,0 days 00:01:12.586000,10.0,1.0,,,0 days 00:00:17.501000,0 days 00:00:32.532000,0 days 00:00:22.553000,0 days 01:08:22.793000,0 days 01:08:55.325000,0 days 01:09:17.878000,302.0,204.0,278.0,298.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:08:05.266000,2026-06-28 13:14:17.342,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:10:30.999000,ANT,12,0 days 00:01:13.147000,11.0,1.0,,,0 days 00:00:17.636000,0 days 00:00:32.893000,0 days 00:00:22.618000,0 days 01:09:35.514000,0 days 01:10:08.407000,0 days 01:10:31.025000,303.0,203.0,287.0,301.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:09:17.852000,2026-06-28 13:15:29.928,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:11:44.220000,ANT,12,0 days 00:01:13.221000,12.0,1.0,,,0 days 00:00:17.527000,0 days 00:00:32.923000,0 days 00:00:22.771000,0 days 01:10:48.552000,0 days 01:11:21.475000,0 days 01:11:44.246000,303.0,203.0,281.0,304.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:10:30.999000,2026-06-28 13:16:43.075,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:12:57.002000,ANT,12,0 days 00:01:12.782000,13.0,1.0,,,0 days 00:00:17.705000,0 days 00:00:32.575000,0 days 00:00:22.502000,0 days 01:12:01.951000,0 days 01:12:34.526000,0 days 01:12:57.028000,304.0,203.0,287.0,305.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:11:44.220000,2026-06-28 13:17:56.296,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:14:09.698000,ANT,12,0 days 00:01:12.696000,14.0,1.0,,,0 days 00:00:17.590000,0 days 00:00:32.560000,0 days 00:00:22.546000,0 days 01:13:14.618000,0 days 01:13:47.178000,0 days 01:14:09.724000,303.0,199.0,285.0,305.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:12:57.002000,2026-06-28 13:19:09.078,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:15:22.691000,ANT,12,0 days 00:01:12.993000,15.0,1.0,,,0 days 00:00:17.536000,0 days 00:00:32.839000,0 days 00:00:22.618000,0 days 01:14:27.260000,0 days 01:15:00.099000,0 days 01:15:22.717000,304.0,201.0,286.0,305.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:14:09.698000,2026-06-28 13:20:21.774,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:16:35.574000,ANT,12,0 days 00:01:12.883000,16.0,1.0,,,0 days 00:00:17.618000,0 days 00:00:32.685000,0 days 00:00:22.580000,0 days 01:15:40.335000,0 days 01:16:13.020000,0 days 01:16:35.600000,304.0,201.0,285.0,305.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:15:22.691000,2026-06-28 13:21:34.767,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:17:48.048000,ANT,12,0 days 00:01:12.474000,17.0,1.0,,,0 days 00:00:17.491000,0 days 00:00:32.552000,0 days 00:00:22.431000,0 days 01:16:53.091000,0 days 01:17:25.643000,0 days 01:17:48.074000,305.0,201.0,285.0,304.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:16:35.574000,2026-06-28 13:22:47.650,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:19:00.864000,ANT,12,0 days 00:01:12.816000,18.0,1.0,,,0 days 00:00:17.761000,0 days 00:00:32.500000,0 days 00:00:22.555000,0 days 01:18:05.835000,0 days 01:18:38.335000,0 days 01:19:00.890000,305.0,201.0,285.0,305.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:17:48.048000,2026-06-28 13:24:00.124,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:20:13.340000,ANT,12,0 days 00:01:12.476000,19.0,1.0,,,0 days 00:00:17.547000,0 days 00:00:32.511000,0 days 00:00:22.418000,0 days 01:19:18.437000,0 days 01:19:50.948000,0 days 01:20:13.366000,302.0,202.0,284.0,300.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:19:00.864000,2026-06-28 13:25:12.940,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:21:26.759000,ANT,12,0 days 00:01:13.419000,20.0,1.0,,,0 days 00:00:17.629000,0 days 00:00:33.429000,0 days 00:00:22.361000,0 days 01:20:30.995000,0 days 01:21:04.424000,0 days 01:21:26.785000,302.0,203.0,287.0,299.0,False,MEDIUM,20.0,True,Mercedes,0 days 01:20:13.340000,2026-06-28 13:26:25.416,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:22:39.563000,ANT,12,0 days 00:01:12.804000,21.0,1.0,,,0 days 00:00:17.627000,0 days 00:00:32.728000,0 days 00:00:22.449000,0 days 01:21:44.412000,0 days 01:22:17.140000,0 days 01:22:39.589000,305.0,201.0,283.0,302.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:21:26.759000,2026-06-28 13:27:38.835,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:23:53.515000,ANT,12,0 days 00:01:13.952000,22.0,1.0,,,0 days 00:00:17.674000,0 days 00:00:33.883000,0 days 00:00:22.395000,0 days 01:22:57.263000,0 days 01:23:31.146000,0 days 01:23:53.541000,307.0,201.0,286.0,300.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:22:39.563000,2026-06-28 13:28:51.639,1,1.0,True,TRACK LIMITS AT TURN 3 LAP 22 ,False,True,Austrian Grand Prix
0 days 01:25:06.651000,ANT,12,0 days 00:01:13.136000,23.0,1.0,,,0 days 00:00:17.615000,0 days 00:00:33.020000,0 days 00:00:22.501000,0 days 01:24:11.156000,0 days 01:24:44.176000,0 days 01:25:06.677000,306.0,202.0,288.0,302.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:23:53.515000,2026-06-28 13:30:05.591,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:26:24.885000,ANT,12,0 days 00:01:18.234000,24.0,1.0,,0 days 01:26:21.234000,0 days 00:00:17.581000,0 days 00:00:33.054000,0 days 00:00:27.599000,0 days 01:25:24.258000,0 days 01:25:57.312000,0 days 01:26:24.911000,310.0,202.0,,308.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:25:06.651000,2026-06-28 13:31:18.727,12,1.0,False,,False,False,Austrian Grand Prix
0 days 01:28:18.266000,ANT,12,0 days 00:01:53.381000,25.0,2.0,0 days 01:26:42.417000,,0 days 00:00:40.351000,0 days 00:00:41.693000,0 days 00:00:31.337000,0 days 01:27:05.262000,0 days 01:27:46.955000,0 days 01:28:18.292000,228.0,161.0,188.0,207.0,False,HARD,1.0,True,Mercedes,0 days 01:26:24.885000,2026-06-28 13:32:36.961,26,5.0,False,,False,False,Austrian Grand Prix
0 days 01:29:48.347000,ANT,12,0 days 00:01:30.081000,26.0,2.0,,,0 days 00:00:22.550000,0 days 00:00:43.266000,0 days 00:00:24.265000,0 days 01:28:40.842000,0 days 01:29:24.108000,0 days 01:29:48.373000,169.0,182.0,291.0,207.0,False,HARD,2.0,True,Mercedes,0 days 01:28:18.266000,2026-06-28 13:34:30.342,671,4.0,False,,False,False,Austrian Grand Prix
0 days 01:30:59.689000,ANT,12,0 days 00:01:11.342000,27.0,2.0,,,0 days 00:00:17.095000,0 days 00:00:32.248000,0 days 00:00:21.999000,0 days 01:30:05.468000,0 days 01:30:37.716000,0 days 01:30:59.715000,320.0,207.0,290.0,322.0,True,HARD,3.0,True,Mercedes,0 days 01:29:48.347000,2026-06-28 13:36:00.423,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:32:11.084000,ANT,12,0 days 00:01:11.395000,28.0,2.0,,,0 days 00:00:17.220000,0 days 00:00:32.120000,0 days 00:00:22.055000,0 days 01:31:16.935000,0 days 01:31:49.055000,0 days 01:32:11.110000,310.0,206.0,293.0,306.0,False,HARD,4.0,True,Mercedes,0 days 01:30:59.689000,2026-06-28 13:37:11.765,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:33:23.176000,ANT,12,0 days 00:01:12.092000,29.0,2.0,,,0 days 00:00:17.207000,0 days 00:00:32.605000,0 days 00:00:22.280000,0 days 01:32:28.317000,0 days 01:33:00.922000,0 days 01:33:23.202000,319.0,203.0,286.0,324.0,False,HARD,5.0,True,Mercedes,0 days 01:32:11.084000,2026-06-28 13:38:23.160,1,4.0,False,,False,True,Austrian Grand Prix
0 days 01:34:34.473000,ANT,12,0 days 00:01:11.297000,30.0,2.0,,,0 days 00:00:17.182000,0 days 00:00:32.008000,0 days 00:00:22.107000,0 days 01:33:40.384000,0 days 01:34:12.392000,0 days 01:34:34.499000,320.0,207.0,283.0,320.0,True,HARD,6.0,True,Mercedes,0 days 01:33:23.176000,2026-06-28 13:39:35.252,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:35:45.903000,ANT,12,0 days 00:01:11.430000,31.0,2.0,,,0 days 00:00:17.502000,0 days 00:00:32.065000,0 days 00:00:21.863000,0 days 01:34:52.001000,0 days 01:35:24.066000,0 days 01:35:45.929000,302.0,206.0,287.0,298.0,False,HARD,7.0,True,Mercedes,0 days 01:34:34.473000,2026-06-28 13:40:46.549,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:36:57.133000,ANT,12,0 days 00:01:11.230000,32.0,2.0,,,0 days 00:00:17.388000,0 days 00:00:32.030000,0 days 00:00:21.812000,0 days 01:36:03.317000,0 days 01:36:35.347000,0 days 01:36:57.159000,299.0,206.0,288.0,297.0,True,HARD,8.0,True,Mercedes,0 days 01:35:45.903000,2026-06-28 13:41:57.979,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:38:08.501000,ANT,12,0 days 00:01:11.368000,33.0,2.0,,,0 days 00:00:17.368000,0 days 00:00:32.054000,0 days 00:00:21.946000,0 days 01:37:14.527000,0 days 01:37:46.581000,0 days 01:38:08.527000,300.0,205.0,288.0,298.0,False,HARD,9.0,True,Mercedes,0 days 01:36:57.133000,2026-06-28 13:43:09.209,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:39:19.857000,ANT,12,0 days 00:01:11.356000,34.0,2.0,,,0 days 00:00:17.368000,0 days 00:00:32.159000,0 days 00:00:21.829000,,0 days 01:38:58.054000,0 days 01:39:19.883000,303.0,205.0,289.0,299.0,False,HARD,10.0,True,Mercedes,0 days 01:38:08.501000,2026-06-28 13:44:20.577,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:40:31.220000,ANT,12,0 days 00:01:11.363000,35.0,2.0,,,0 days 00:00:17.310000,0 days 00:00:32.179000,0 days 00:00:21.874000,0 days 01:39:37.193000,0 days 01:40:09.372000,0 days 01:40:31.246000,305.0,205.0,289.0,302.0,False,HARD,11.0,True,Mercedes,0 days 01:39:19.857000,2026-06-28 13:45:31.933,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:41:42.480000,ANT,12,0 days 00:01:11.260000,36.0,2.0,,,0 days 00:00:17.288000,0 days 00:00:32.164000,0 days 00:00:21.808000,0 days 01:40:48.534000,0 days 01:41:20.698000,0 days 01:41:42.506000,309.0,206.0,288.0,306.0,False,HARD,12.0,True,Mercedes,0 days 01:40:31.220000,2026-06-28 13:46:43.296,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:42:53.807000,ANT,12,0 days 00:01:11.327000,37.0,2.0,,,0 days 00:00:17.311000,0 days 00:00:32.117000,0 days 00:00:21.899000,0 days 01:41:59.817000,0 days 01:42:31.934000,0 days 01:42:53.833000,307.0,204.0,290.0,301.0,False,HARD,13.0,True,Mercedes,0 days 01:41:42.480000,2026-06-28 13:47:54.556,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:44:05.402000,ANT,12,0 days 00:01:11.595000,38.0,2.0,,,0 days 00:00:17.398000,0 days 00:00:32.245000,0 days 00:00:21.952000,0 days 01:43:11.231000,0 days 01:43:43.476000,0 days 01:44:05.428000,309.0,206.0,289.0,303.0,False,HARD,14.0,True,Mercedes,0 days 01:42:53.807000,2026-06-28 13:49:05.883,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:45:17.046000,ANT,12,0 days 00:01:11.644000,39.0,2.0,,,0 days 00:00:17.571000,0 days 00:00:32.225000,0 days 00:00:21.848000,0 days 01:44:22.999000,0 days 01:44:55.224000,0 days 01:45:17.072000,307.0,205.0,290.0,302.0,False,HARD,15.0,True,Mercedes,0 days 01:44:05.402000,2026-06-28 13:50:17.478,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:46:29.645000,ANT,12,0 days 00:01:12.599000,40.0,2.0,,,0 days 00:00:17.389000,0 days 00:00:33.183000,0 days 00:00:22.027000,0 days 01:45:34.461000,0 days 01:46:07.644000,0 days 01:46:29.671000,308.0,203.0,291.0,301.0,False,HARD,16.0,True,Mercedes,0 days 01:45:17.046000,2026-06-28 13:51:29.122,1,3.0,True,TRACK LIMITS AT TURN 3 LAP 40 ,False,True,Austrian Grand Prix
0 days 01:47:41.776000,ANT,12,0 days 00:01:12.131000,41.0,2.0,,,0 days 00:00:17.383000,0 days 00:00:32.657000,0 days 00:00:22.091000,0 days 01:46:47.054000,0 days 01:47:19.711000,0 days 01:47:41.802000,314.0,204.0,288.0,303.0,False,HARD,17.0,True,Mercedes,0 days 01:46:29.645000,2026-06-28 13:52:41.721,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:48:53.283000,ANT,12,0 days 00:01:11.507000,42.0,2.0,,,0 days 00:00:17.378000,0 days 00:00:32.234000,0 days 00:00:21.895000,0 days 01:47:59.180000,0 days 01:48:31.414000,0 days 01:48:53.309000,309.0,205.0,289.0,301.0,False,HARD,18.0,True,Mercedes,0 days 01:47:41.776000,2026-06-28 13:53:53.852,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:50:04.974000,ANT,12,0 days 00:01:11.691000,43.0,2.0,,,0 days 00:00:17.434000,0 days 00:00:32.249000,0 days 00:00:22.008000,0 days 01:49:10.743000,0 days 01:49:42.992000,0 days 01:50:05,306.0,205.0,288.0,301.0,False,HARD,19.0,True,Mercedes,0 days 01:48:53.283000,2026-06-28 13:55:05.359,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:51:16.697000,ANT,12,0 days 00:01:11.723000,44.0,2.0,,,0 days 00:00:17.436000,0 days 00:00:32.306000,0 days 00:00:21.981000,0 days 01:50:22.436000,0 days 01:50:54.742000,0 days 01:51:16.723000,305.0,205.0,289.0,301.0,False,HARD,20.0,True,Mercedes,0 days 01:50:04.974000,2026-06-28 13:56:17.050,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:52:28.522000,ANT,12,0 days 00:01:11.825000,45.0,2.0,,,0 days 00:00:17.408000,0 days 00:00:32.327000,0 days 00:00:22.090000,0 days 01:51:34.131000,0 days 01:52:06.458000,0 days 01:52:28.548000,308.0,205.0,287.0,303.0,False,HARD,21.0,True,Mercedes,0 days 01:51:16.697000,2026-06-28 13:57:28.773,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:53:40.270000,ANT,12,0 days 00:01:11.748000,46.0,2.0,,,0 days 00:00:17.431000,0 days 00:00:32.282000,0 days 00:00:22.035000,0 days 01:52:45.979000,0 days 01:53:18.261000,0 days 01:53:40.296000,306.0,204.0,289.0,302.0,False,HARD,22.0,True,Mercedes,0 days 01:52:28.522000,2026-06-28 13:58:40.598,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:54:52.055000,ANT,12,0 days 00:01:11.785000,47.0,2.0,,,0 days 00:00:17.459000,0 days 00:00:32.347000,0 days 00:00:21.979000,0 days 01:53:57.755000,0 days 01:54:30.102000,0 days 01:54:52.081000,307.0,204.0,289.0,303.0,False,HARD,23.0,True,Mercedes,0 days 01:53:40.270000,2026-06-28 13:59:52.346,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:56:03.801000,ANT,12,0 days 00:01:11.746000,48.0,2.0,,,0 days 00:00:17.454000,0 days 00:00:32.345000,0 days 00:00:21.947000,0 days 01:55:09.535000,0 days 01:55:41.880000,0 days 01:56:03.827000,307.0,204.0,290.0,303.0,False,HARD,24.0,True,Mercedes,0 days 01:54:52.055000,2026-06-28 14:01:04.131,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:57:16.015000,ANT,12,0 days 00:01:12.214000,49.0,2.0,,,0 days 00:00:17.500000,0 days 00:00:32.289000,0 days 00:00:22.425000,0 days 01:56:21.327000,0 days 01:56:53.616000,0 days 01:57:16.041000,312.0,203.0,285.0,308.0,False,HARD,25.0,True,Mercedes,0 days 01:56:03.801000,2026-06-28 14:02:15.877,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:58:28.136000,ANT,12,0 days 00:01:12.121000,50.0,2.0,,,0 days 00:00:17.423000,0 days 00:00:32.526000,0 days 00:00:22.172000,0 days 01:57:33.464000,0 days 01:58:05.990000,0 days 01:58:28.162000,314.0,205.0,286.0,298.0,False,HARD,26.0,True,Mercedes,0 days 01:57:16.015000,2026-06-28 14:03:28.091,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:59:44.715000,ANT,12,0 days 00:01:16.579000,51.0,2.0,,0 days 01:59:40.957000,0 days 00:00:17.506000,0 days 00:00:32.489000,0 days 00:00:26.584000,0 days 01:58:45.668000,0 days 01:59:18.157000,0 days 01:59:44.741000,305.0,204.0,,299.0,False,HARD,27.0,True,Mercedes,0 days 01:58:28.136000,2026-06-28 14:04:40.212,1,1.0,False,,False,False,Austrian Grand Prix
